Time,Channel A,Channel B
(s),(mV),(V)

0.00000000,-169.01150000,5.18082200
0.00100000,-172.60050000,5.18082200
0.00200000,-170.80600000,5.18082200
0.00300000,-170.80600000,5.18082200
0.00400000,-170.80600000,5.18082200
0.00500000,-170.80600000,5.18082200
0.00600000,-170.80600000,5.18082200
0.00700000,-174.38890000,5.18082200
0.00800000,-176.18330000,5.18082200
0.00900000,-170.80600000,5.18082200
0.01000000,-170.80600000,5.18082200
0.01100000,-172.60050000,5.18082200
0.01200000,-174.38890000,5.18082200
0.01300000,-170.80600000,5.18082200
0.01400000,-170.80600000,5.18082200
0.01500000,-169.01150000,5.18082200
0.01600000,-174.38890000,5.18082200
0.01700000,-172.60050000,5.18082200
0.01800000,-170.80600000,5.18082200
0.01900000,-170.80600000,5.18082200
0.02000000,-172.60050000,5.18082200
0.02100000,-170.80600000,5.18082200
0.02200000,-172.60050000,5.18082200
0.02300000,-170.80600000,5.18082200
0.02400000,-170.80600000,5.18082200
0.02500000,-170.80600000,5.18082200
0.02600000,-170.80600000,5.18082200
0.02700000,-170.80600000,5.18082200
0.02800000,-170.80600000,5.18082200
0.02900000,-170.80600000,5.18082200
0.03000000,-174.38890000,5.18082200
0.03100000,-170.80600000,5.18082200
0.03200000,-170.80600000,5.18082200
0.03300000,-172.60050000,5.18082200
0.03400000,-170.80600000,5.18082200
0.03500000,-170.80600000,5.18082200
0.03600000,-170.80600000,5.18082200
0.03700000,-170.80600000,5.18082200
0.03800000,-170.80600000,5.18082200
0.03900000,-170.80600000,5.18082200
0.04000000,-170.80600000,5.18082200
0.04100000,-172.60050000,5.18082200
0.04200000,-172.60050000,5.18082200
0.04300000,-170.80600000,5.18082200
0.04400000,-170.80600000,5.18082200
0.04500000,-172.60050000,5.18082200
0.04600000,-170.80600000,5.18082200
0.04700000,-169.01150000,5.18082200
0.04800000,-170.80600000,5.18082200
0.04900000,-172.60050000,5.18082200
0.05000000,-172.60050000,5.18082200
0.05100000,-172.60050000,5.18082200
0.05200000,-172.60050000,5.18082200
0.05300000,-170.80600000,5.18082200
0.05400000,-172.60050000,5.18082200
0.05500000,-169.01150000,5.18082200
0.05600000,-172.60050000,5.18082200
0.05700000,-170.80600000,5.18082200
0.05800000,-170.80600000,5.18082200
0.05900000,-169.01150000,5.18082200
0.06000000,-169.01150000,5.18082200
0.06100000,-170.80600000,5.18082200
0.06200000,-172.60050000,5.18082200
0.06300000,-170.80600000,5.18082200
0.06400000,-174.38890000,5.18082200
0.06500000,-172.60050000,5.18082200
0.06600000,-169.01150000,5.18082200
0.06700000,-174.38890000,5.18082200
0.06800000,-172.60050000,5.18082200
0.06900000,-172.60050000,5.18082200
0.07000000,-172.60050000,5.18082200
